RSO	E4	Aero Asia International
RSQ		International SOS WIndhoek
RSR	BF	Aero-Service
RSS		Rossair
RST		Resort Air
RSU	5L	Aerosur
RSV		Red Sky Ventures
RTE		Aeronorte
RTH		Artis
RTM		Trans Am Compania
RTN		Raytheon Aircraft Company
RTO		Arhabaev Tourism Airlines
RTQ		Air Turquoise
RTR		Rotatur
RTS		Relief Transport Services
RTU		Aerotucan
RTV		Nortávia
RUA		Rwanda Airlines
RUC		Rutas Aereas
RUD		Air Anastasia
RUH		Rusich-T
RUM		Air Rum
RUN	9T	Air ACT
RUR		Rusaero
RUS	C9	Cirrus Airlines
RUZ		Rusuertol
RVC		Richards Aviation
RVE		Airventure
RVF	7H	Ravn Alaska
RVI		Aero Servicios
RVL		Airvallee
RVM		River Ministries Air Charter
RVN		Raven Air
RVP		Air VIP
RVR		Raven Air
RVT		Aircompany Veteran
RVV		Reeve Aleutian Airways
RWA		Rwanda Airways
RWB		Alliance Express Rwanda
RWC		Arrow Ecuador Arrowec
RWD	WB	RwandAir
RWE		Royal West Airlines
RWG		C&M Airways
RWL		RWL Luftfahrtgesellschaft
RWS		Air Whitsunday
RWY		Aerogroup 98 Limited
RXA	ZL	Regional Express
RXP		Royal Aviation Express
RXT		Aeroxtra
RXX		Express Air Charter
RYA		Ryan Air Services
RYB		Royal Bahrain Airlines
RYL	V5	Royal Aruban Airline
RYN	RD	Ryan International Airlines
RYR	FR	Ryanair
RYS		Royal Sky
RYT		Raya Jet
RYZ		Ryazan State Air Enterprise
RZA		Jet Fighter Flights
RZL		Aero Zambia
RZN		Aero Zano
RZO	S4	SATA International
RZR		Zephyr Express
RZV		Z-Avia
RZZ		Anoka Air Charter
SAA	SA	South African Airways
SAB		Sky Way Air
SAC		SASCO Airlines
SAF		Republic of Singapore Air Force
SAG		SOS Flygambulans
SAH		Sayakhat Airlines
SAI	NL	Shaheen Air International
SAJ		Golden Eagle Air Services (FAA)
SAK		Red Arrows Display Squadron
SAM		SAM Colombia
SAN		Servicios Aereos Nacionales (SAN)
SAO		Sahel Aviation Service
SAP		Avia Jaynar
SAQ		Springbank Aviation
SAS	SK	Scandinavian Airlines
SAT	SP	SATA Air Acores
SAU		United Aviation Services
SAV		Samal Air
SAW		Sham Wing Airlines
SAX		Sabah Air
SAY		ScotAirways
SAZ		Swiss Air-Ambulance
SBA		Sol Linhas Aéreas
SBB		Steinman Aviation
SBC		Emoyeni Air Charter
SBF		Seven Bar Flying Service
SBG		Sabre Incorporated
SBH		Aerosaab
SBI	S7	S7 Airlines
SBJ		Trans Sahara Air
SBK	RB	Air Srpska
SBL		Sobel Airlines of Ghana
SBM		Sky Bahamas
SBO		Stabo Air
SBQ		Smithkline Beacham Clinical Labs
SBR		Saber Aviation
SBS	BB	Seaborne Airlines
SBT		Taftan Airlines
SBU		Saint Barth Commuter
SBX		North Star Air Cargo
SBZ		Scibe Airlift
SCA		South Central Air
SCC		Seacoast Airlines
SCD		Associated Aviation
SCE		Scenic Airlines
SCF		Socofer
SCH	AW	CHC Airways
SCI		Servicios Aereos San Cristobal
SCJ		Business Jet Sweden
SCK		Sky Cam
SCL		Switfair Cargo
SCM		American Jet International
SCN		South American Airlines
SCO		Helikopterservice Euro Air
SCP		Scorpio
SCR		Si-Chang Flying Service
SCS		South African Non Scheduled Airways
SCT		SAAB-Aircraft
SCU		Air Scorpio
SCV		Servicios Aereos Del Centro
SCX	SY	Sun Country Airlines
SDA		St. Andrews Airways
SDB		Sukhoi Design Bureau Company
SDC		Sunrise Airlines
SDD		Skymaster Air Taxi
SDF		Sundorph Aeronautical Corporation
SDH		Servicio De Helicopteros
SDJ		Club 328
SDK		SADELCA - Sociedad Aerea Del Caqueta
SDL		Skydrift
SDM	FV	Rossiya
SDN		Spirit of Africa Airlines
SDO		Air Santo Domingo
SDP		Aero Sudpacifico
SDR		City Airline
SDS		United Kingdom Civil Aviation Authority
SDU		Sud Airlines
SDV		Servicios Aereos Del Vaupes
SDX		Servicio Tecnico Aero De Mexico
SDY	2S	Island Express
SDZ		Sudan Pezetel for Aviation
SEA		Southeast Air
SEB		Servicios Aereos Luce
SEC		3D Aviation
SED		Sedona Air Center
SEE		Shaheen Air Cargo
SEF		Aero Servicios Ejecutivas Del Pacifico
SEG		Eagle International
SEH		Sky Express
SEI		Transportes Aereos Sierra Madre
SEJ	SG	SpiceJet
SEK		Skyjet
SEL		Sentel Corporation
SEM		Cape Central Airways
SEO		Selcon Airlines
SEQ	I6	Sky Eyes
SER	JR	Aero California
SES		Servicio Aereo Saltillo
SEV		Serair Transworld Press
SEY	HM	Air Seychelles
SFA		SEFA
SFB		Air Sofia
SFC		Shuswap Flight Centre
SFE		Sefofane Air Charters
SFF		Safewings Aviation Company
SFG		Sun Freight Logistics
SFJ	7G	StarFlyer
SFL		Southflight Aviation
SFM		A-Safar Air Services
SFN		Safiran Airlines
SFP		Safe Air
SFR	FA	Safair
SFS		Southern Frontier Air Transport
SFT		Skyfreight
SFU		Solent Flight
SFX		S.K. Logistics
SFY		Gulf Flite Center
SGA		Air Saigon
SGB		Sky King
SGC		Southern Right Air Charter
SGD		Sky Gate International Aviation
SGF		STAC Swiss Government Flights
SGH		Servisair
SGI		Servicios Aereos Agricolas
SGK		Skyward Aviation
SGM		Sky Aircraft Service
SGN		Siam GA
SGP		Sagolair Transportes Ejecutivos
SGS		Saskatchewan Government Executive Air Service
SGT		Skygate
SGU		Samgau
SGV		Aerosegovia
SGX		Saga Airlines
SGY	N5	Skagway Air Service
SHB		Shabair
SHC		Sky Harbor Air Service
SHD		Sahara Airlines
SHE		Shell Aircraft
SHF		Royal Air Force
SHG		Shoprite Group
SHH		Airshare Holdings
SHI		Seoul Air International
SHK		Shorouk Air
SHL		Samson Aviation
SHM		Sheltam Aviation
SHN		Shaheen Airport Services
SHO		Sheremetyevo-Cargo
SHP		Service Aerien Francais
SHQ		Shanghai Airlines Cargo
SHR		Shooter Air Courier
SHS		Shura Air Transport Services
SHT		British Airways Shuttle
SHU		Sakhalinskie Aviatrassy (SAT)
SHV		Shavano Air
SHW		Shawnee Airline
SHX		Slim Aviation Services
SIA	SQ	Singapore Airlines
SIB	5M	Sibaviatrans
SIE		Sierra Express
SIH	SI	Skynet Airlines
SII		Aero Servicios Ejecutivos Internacionales
SIJ		Seco International
SIL		Servicios Aeronauticos Integrales
SIM		Star Air
SIO		Sirio
SIP		Air Spirit
SIR		Salair
SIS		Saber Airlines
SIT	XS	SITA
SIV		Slovenian Armed Forces
SIW		Sirio Executive
SIY		Aerosiyusa
SIZ		Aero Silza
SJA		Servicios Aereos Especiales De Jalisco
SJC		Servicios Ejecutivos Continental
SJE		Sunair 2001
SJJ		Spirit Aviation
SJL		Servicios Especiales Del Pacifico Jalisco
SJN		Air San Juan
SJT		Swiss Jet
SJX	JX	STARLUX Airlines
SJY		Sriwijaya Air
SKA		Rio Air Express
SKB	SX	Skybus Airlines
SKC		Skymaster Air Lines
SKD		Sky Harbor Air Service
SKE		Sky Tours
SKF		Skycraft
SKG		Skycraft Air Transport
SKH		British Sky Broadcasting
SKK		Skylink Aviation
SKL		Skycharter (Malton)
SKM		Fayetteville Flying Service and Scheduled Skyways
SKN		Skyline Aviation Services
SKO		Scottish Airways Flyers
SKP		Aero-North Aviation Services
SKQ		Labcorp
SKR		Skyscapes Air Charters
SKS		Sky Service
SKT		Skystar Airways
SKU	H2	Sky Airline
SKV	KV	Sky Regional Airlines
SKW	OO	SkyWest Airlines
SKX	JZ	Skyways Express
SKY	BC	Skymark Airlines
SKZ	KI	Skyway Enterprises
SLA		Sierra National Airlines
SLB		Slok Air
SLD		Silver Air
SLE		Streamline
SLF		Starfly
SLG		Saskatchewan Government
SLH		Silverhawk Aviation
SLI	5D	Aerolitoral
SLK	MI	SilkAir
SLL	6Q	Slovak Airlines
SLM	PY	Surinam Airways
SLN		Sloane Aviation
SLO		Edgartown Air
SLP		Salpa Aviation
SLS		Servicios Aereos Slainte
SLU		Avio Sluzba
SLV		Stella Aviation
SLW		Salama Airlines Nigeria
SLX		Sete Linhas Aereas
SLY		Sky Line for Air Services
SLZ		Super Luza
SMA		SMA Airlines
SMC		Sabang Merauke Raya Air Charter
SMD		Servicios Aereos La Marquesa
SME		Semos
SMF		Smalandsflyg
SMG		RAF St Mawgan Search and Rescue
SMH		Smithair
SMI		Aero Sami
SMJ	Z3	Avient Aviation
SMK		Semeyavia
SML		Smith Air (1976)
SMM		Summit Airlines
SMQ		Samar Air
SMR	4J	Somon Air
SMS		Linhas Aereas Santomenses
SMT		Skyline
SMX		Alitalia Express
SMY	ZS	Sama Airlines
SMZ		RAF Scampton
SNA		Senator Aviation Charter
SNB	NB	Sterling Airlines
SNC	2Q	Air Cargo Carriers
SND		Air Samarkand
SNE		Servicios Aereos De Nicaragua (SANSA)
SNF		Shans Air
SNG	V7	Air Senegal International
SNH		Senair Services
SNI		Savanah Airlines
SNJ	6J	Solaseed Air
SNK		Southeast Airlines (Sun Jet International)
SNL		Soonair Lines
SNM		Servizi Aerei
SNO		Delta Air Charter
SNP		Sun Pacific International
SNQ		Sun Quest Executive Air Charter
SNS		Societe Centrafricaine De Transport Aerien
SNT		Suncoast Aviation
SNU		Snunit Aviation
SNV		Sudanese States Aviation
SNW		Sun West Airlines
SNX		Sun Air Aviation Services
SNY		Air Sandy
SOB		Stabo Freight
SOC		Southern Cargo Air Lines
SOD		Aerolineas Sol
SOE		Air Soleil
SOG		Aero Soga
SOH		Southern Ohio Aviation Sales
SOI		Southern Aviation
SOL	IE	Solomon Airlines
SOM		Somali Airlines
SON		Sunshine Air Tours
SOO	9S	Southern Air
SOP		Solinair
SOR		Sonair Servico Aereo
SOT		Southeast Correct Craft
SOU		Southern Airways
SOV	6W	Saratov Aviation Division
SOW		Sowind Air
SOX		Solid Air
SOY		Island Aviation
SOZ	HZ	Sat Airlines
SPA		Sierra Pacific Airlines
SPB		Springbok Classic Air
SPC		Skyworld Airlines
SPD		Airspeed Aviation
SPE		Sprague Electric Company
SPF		Space World Airline
SPG		Springdale Air Service
SPH		Sapphire Executive Air
SPI		South Pacific Island Airways
SPJ	M3	Air Service
SPK		Diamond Aviation
SPL		Servicios Corporativos Aereos De La Laguna
SPM	PJ	Air Saint Pierre
SPN		Skorpion Air
SPO		Aeroservicios Ejecutivos Del Pacifico
SPP		Sapphire Aviation
SPQ		Servicios Aereos Palenque
SPR		Provincial Airlines
SPS		SPASA
SPT		Speed Aviation
SPU		Southeast Airmotive
SPV		Servicios Privados De Aviacion
SPW		Speedwings
SPX		Service People Gesselschaft fur Charter und Servic
SPY		Asian Aerospace Service
SPZ		Airworld
SQA		Slovak National Aeroclub
SQC	SQ	Singapore Airlines Cargo
SQF		Slovak Air Force
SQL		Servicos De Alquiler
SQP	PQ	SkyUp
SQR		Alsaqer Aviation
SRA		Sair Aviation
SRC		Searca
SRD		Search and Rescue 22
SRF		Transportes Aereos San Rafael
SRG		Search and Rescue 202
SRH	FT	Siem Reap Airways
SRI		Air Safaris and Services
SRJ		C Air Jet Airlines
SRK		Skyworks
SRN		Sirair
SRO		Servicios Aereos Ejecutivos Saereo
SRP		Polizeihubschrafterstaffel Rheinland-Pfalz
SRQ	DG	Tigerair Philippines
SRR		Star Air
SRS		Selkirk Remote Sensing
SRT		Trans Asian Airlines
SRU		Star Up
SRV		Aero Servicio Corporativo
SRW		Sarit Airlines
SRX		Sierra Expressway Airlines
SRZ		Strato Air Services
SSB		Sasair
SSC		Southern Seaplane
SSD		Star Service International
SSE		Servicios Aereos Sunset
SSF		Severstal
SSG		Slovak Government Flying Service
SSH		Heritiage Flight (Valley Air Services)
SSI		Vision Airlines
SSK		Skystar International
SSL		Air Sultan
SSM		Aero 1 Pro-Jet
SSN		Airquarius Air Charter
SSO		Special Scope Limited
SSP		Starspeed
SSQ		Sunstate Airlines
SSS		SAESA
SST		Sunwest Airlines
SSU		SASCA
SSV	5G	Skyservice Airlines
SSW		Streamline Aviation
SSY		Sky Aviation
SSZ		Specsavers Aviation
STA		Star Aviation
STB		Status-Alpha Airline
STC		Stadium City Limited
STD		Servicios De Aerotransportacion De Aguascalientes
STE		Semitool Europe
STF		SFT-Sudanese Flight
STG		Sedalia, Marshall, Boonville Stage Line
STH		South-Airlines
STI		Sontair
STJ		Sella Aviation
STK		Aeropac
STL		Stapleford Flight Centre
STN		RAF St Athan
STO		Streamline Ops
STQ		Star Air
STR		Red Star
STT		Air St. Thomas
STV		Southern Aviation
STW		South West Air Corporation
STX		Stars Away Aviation
STY		Styrian Airways
SUA		Silesia Air
SUB		Suburban Air Freight
SUD	SD	Sudan Airways
SUE		Aerolineas Del Sureste
SUG		Sunu Air
SUH		Sun Light
SUI		Swiss Air Force
SUK		Superior Aviation Services
SUM		State Unitary Air Enterprise
SUN		Antillana De Navegacion Aerea
SUO		Aeroservicios De San Luis
SUP		Aerosuper
SUR		Sun Air
SUS	EZ	Sun Air of Scandinavia
SUT		Sistemas Aeronauuticos 2000
SUU		Star West Aviation
SUV		Sundance Air
SUW	ZA	Interavia Airlines
SUY		Aerial Surveys (1980) Limited
SVA	SV	Saudi Arabian Airlines
SVD		St. Vincent Grenadines Air (1990)
SVE		Aero Servicios Expecializados
SVF		Swedish Armed Forces
SVH		Sterling Helicopters
SVI		Servicios De Transporte Aereo
SVJ		Silver Air
SVK	GM	Air Slovakia
SVL		Sevastopol-Avia
SVM		Aeroservicios Monterrey
SVN		Savanair (Angola)
SVO		Servicios Aeronáuticos de Oriente
SVR	U6	Ural Airlines
SVS		Servicios Aereos Saar
SVT		Seven Four Eight Air Services
SVW		Global Jet Luxembourg
SVX		Security Aviation
SVY		Cooper Aerial Surveys
SWA	WN	Southwest Airlines
SWB		Swissboogie Parapro
SWC		South West Air
SWD	A4	Southern Winds Airlines
SWE		Swedeways
SWF		Galair International
SWG	WG	Sunwing Airlines
SWH		Adler Aviation
SWI		Sunworld Airlines
SWJ		Stateswest Airlines
SWK		General Aerospace
SWL		Trans Jet Airways
SWN		West Air Sweden
SWO		Surninam International Victory Airline
SWP		Star Work Sky
SWQ	WQ	iAero Airways
SWR	LX	Swiss International Air Lines
SWS		Sunwest Aviation (Lindquist Investment)
SWT		Swiftair
SWU		Swiss European Air Lines
SWV	WV	Swe Fly
SWW	S8	Shovkoviy Shlyah
SWX		Swazi Express Airways
SWY		Sky Jet
SWZ		Servair, Private Charter
SXA		Southern Cross Aviation
SXC		Sky Exec Aviation Services
SXE		Southeast Express Airlines
SXM		Servicios Aereos Sepecializados Mexicanos
SXP		Sky Express
SXS	XQ	SunExpress
SXT		Servicios De Taxi Aereo
SXX		Satellite Aero
SXY		Safari Express Cargo
SYA		Skyways
SYC		Systec 2000
SYE		Sheba Aviation
SYF		Sky One Express Airlines
SYG		Synergy Aviation
SYI		Sonalysts
SYJ		Slate Falls Airways
SYK		Satsair
SYL	R3	Aircompany Yakutia
SYN		Syncrude Canada
SYR	RB	Syrian Arab Airlines
SYS		Shawbury Flying Training Unit
SYT		Aerosud Aviation
SYV		Special Aviation Systems
SYX	AL	Skywalk Airlines
SYY		South African Historic Flight
SZA		Aerolíneas de El Salvador
SZL		Swaziland Airlink
SZT		Servicios Aeronauticos Z
TAA		Aeroservicios de La Costa
TAC		Turbot Air Cargo
TAD		Transporte Aereo Dominicano
TAE	EQ	TAME
TAG		TAG Aviation USA
TAH		Air Moorea
TAI	TA	Avianca El Salvador
TAJ		Tunisavia
TAK	U9	Tatarstan Airlines
TAL		Talair
TAM	JJ	TAM Brazilian Airlines
TAN		Zanair
TAO	VW	Aeromar
TAP	TP	TAP Air Portugal
TAR	TU	Tunisair
TAS		Lotus Air
TAT		Grupo TACA
TAU		Transportes Aereos Tauro
TAV		Compania de Servicios Aereos Tavisa
TAX		Travelair
TAY	3V	ASL Airlines Belgium
TBC		Turbine Air Cargo UK
TBD		Thunderbird Tours
TBG		Tropical Airways
TBH		Trinity Air Bahamas
TBI		TAB Express International
TBL		Aerotrebol
TBM		Taban Air Lines
TBN		Teebah Airlines
TBO		Aero Taxi de Los Cabos
TBR		Tubelair
TBS		Servicios Aereos Tribasa
TBX		Tobago Express
TCA		Tropican Air Services
TCB		Transporte del Caribe
TCC		Trans Continental Airlines
TCD		Tchad Airlines
TCE		Trans-Colorado Airlines
TCF	S5	Shuttle America
TCH		Transcontinental Air
TCI	JY	Air Turks and Caicos
TCL		Coastal Air Transport
TCM		Teledyne Continental Motors
TCN		Trans Continental Airlines
TCO		Aerotranscolombina de Carga
TCP		Transcorp Airways
TCR		Lanaes Aereas Trans Costa Rica
TCT		Transcontinental Sur
TCU		Transglobal Airways Corporation
TCV	VR	Cabo Verde Airlines
TCW	HQ	Thomas Cook Airlines Belgium
TCX	MT	Thomas Cook Airlines
TCY		Twin Cities Air Service
TDB		Welch Aviation
TDC		Tadair
TDE		Flight One
TDG		Air Cargo Express
TDI		Transportes Aereos de Ixtlan
TDM	TQ	Tandem Aero
TDO		TRADO
TDR		Trade Air
TDT		Atlas Helicopters
TDV		Taxi Aero Nacional Del Evora
TDX		Tradewinds Airlines
TDY		Air Today
TEA		Executive Turbine Aviation
TEB		Tenir Airlines
TED		Aero Servicios Azteca
TEE		West Freugh DTEO
TEF		Tecnicas Fotograficas
TEH		Tempelhof Airways
TEL		Telford Aviation
TEM		Tech-Mont Helicopter Company
TEN		Tennessee Airways
TEP		Transeuropean Airlines
TER		Territorial Airlines
TES		TAES Transportes Aereos de El Salvador
TET		Tepavia-Trans Airlines
TEX		Catex
TFA		Trans-Florida Airlines
TFB		Tair Airways
TFF		Talon Air
TFG		MAS Airways
TFH		Thai Flying Helicopter Service
TFI		Transport Facilitators
TFK		Transafrik International
TFL	OR	TUI fly Netherlands
TFN		Norwegian Aviation College
TFO		Transportes Aereos del Pacifico
TFT		Thai Flying Service
TFU		213 Flight Unit
TFY		Tayside Aviation
TGA	YT	Air Togo
TGC		TG Aviation
TGE		Trabajos Aereos
TGG	TT	Tigerair Australia
TGI		Transportes Aereos Regionales
TGM		TAG Aviation Espana
TGN		Trigana Air Service
TGO		Transport Canada
TGT		SAAB Nyge Aero
TGW	TR	Scoot
TGX		Transair Gabon
TGY		Trans Guyana Airways
TGZ	A9	Georgian Airways
THA	TG	Thai Airways
THB		Spark Air
THC		Tar Heel Aviation
THD		611897 Alberta Limited
THE		Toumai Air Tchad
THF		Touraine Helicoptere
THG		Thai Global Airline
THJ		Thai Jet Intergroup
THK		Turk Hava Kurumu Hava Taksi Isletmesi
THM		Airmark Aviation
THN		International Security Assistance Force
THO		TACA De Honduras
THR		Tehran Airline
THT	TN	Air Tahiti Nui
THU		Thunder Airlines
THY	TK	Turkish Airlines
THZ		Trans Helicoptere Service
TIA		Trans International Airlines
TIC		Travel International Air Charters
TID	8T	Air Tindi
TIE		Time Air
TIH		S C Ion Tiriac
TIK		Tic Air
TIL		Tajikistan International Airlines
TIM		TEAM Linhas Aéreas
TIN		Taino Tours
TIP		C and M Aviation
TIR		Antair
TIS		Tesis
TIW		Transcarga Intl Airways
TJK		Tajikair
TJN		Tien-Shan
TJS		Tyrolean Jet Service
TJT	T7	Twin Jet
TKC		Tikal Jets Airlines
TKE		Take Air Line
TKR		Canadian Interagency Forest Fire Centre
TKX		Tropical International Airways
TLA		Translift Airways
TLB		Atlantique Air Assistance
TLC		Caribbean Express
TLD		Aero Taxi Autlan
TLE		Aero Util
TLF		Transport Africa
TLL		Trans Atlantic Airlines
TLO		Eagle Canyon Airlines
TLP	TD	Tulip Air
TLR		Air Libya Tibesti
TLS		TLC Air
TLT		Turtle Airways
TLU		Aero Toluca Internactional
TLV		Travelair
TLW	L9	Teamline Air
TLX		Telesis Transair
TLY		Top-Fly
TMA	T2	TMA Cargo
TMD		Transmed Airlines
TME		Aero Taxi del Centro de Mexico
TMG	GY	Tri-MG Intra Asia Airlines
TMH		Taxis Turisticos Marakame
TMI		Tamir Airways
TMK		Tomahawk Airways
TML		TAM
TMM		TMC Airlines
TMP		Arizona Express Airlines
TMQ		TRAM
TMR		Timberline Air
TMS		Temsco Helicopters
TMT		Trans Midwest Airlines
TMX		Tramon Air
TMY		Transportes Aereos del Mundo Maya
TMZ		Transporte Amazonair
TNA	GE	TransAsia Airways
TNB		Trans Air-Benin
TNC		National Aviation Consultants
TND		Aero Taxis Cessna
TNE		Taxis Aereos del Noroeste
TNF		Transafricaine
TNG		Tennessee Air National Guard 164th Airlift Group
TNI		Transair International Linhas Aereas
TNL		Tengeriyn Ulaach Shine
TNM	3P	Tiara Air
TNO	6R	Avianca Cargo México
TNP		Transped Aviation
TNR		Tanana Air Services
TNT		Trans North Turbo Air
TNV		Transnorthern
TNW		Trans Nation Airways
TNX		Trener Ltd
TNY		Twin Town Leasing Company
TOB	7T	Tobruk Air
TOC		Aerotropical
TOF		RAF Topcliffe Flying Training Unit
TOH		Air Tomisko
TOJ		TOJ Airlines
TOK	CG	Airlines PNG
TOL	TI	Tol-Air Services
TOM	BY	TUI Airways
TON		Aero Tanala
TOP		Top Air
TOR		Toronto Airways
TOS	PM	Tropic Air
TOT		Totavia
TOW		Tower Air
TOX		Neosiam Airways
TOY		Toyota Canada
TPA	QT	Avianca Cargo
TPB		Aero Tropical
TPC	TY	Air Calédonie
TPD		Top Speed
TPF		Taxis Aereos del Pacifico
TPG		Transportes Aereos Pegaso
TPK		Air Horizon
TPL		TAR Interpilot
TPM		Transpais Aereo
TPN		Transportacion Aerea del Norte
TPO		Aero Taxi del Potosi
TPP		Transpac Express
TPR		Taxis Aereos De Parral
TPS		TAPSA Transportes Aereos Petroleros
TPT		Transportes Aereo del Sureste
TPU		Trans American Airlines (Trans Am)
TPV		Thai Pacific Airlines Business
TPX		Transportes Aereos De Xalapa
TPY		Trans-Provincial Airlines
TPZ		Transportes La Paz
TQF		United Kingdom Royal VIP Flights
TQM		JM Family Aviation
TQN		Taquan Air Services
TQR		Transportacion Aerea De Queretaro
TQS		Aeroturquesa
TRA	HV	Transavia
TRB		Ukraine Transavia
TRC		Trans Air Charter
TRD		Trans Island Air
TRF		Taxi Air Fret
TRG		TRAGSA (Medios Aereos)
TRH		Airmark Aviation
TRI		Ontario Government
TRJ		Trans Euro Air
TRL		Starlite Aviation
TRM		Transport Aerien de Mauritanie
TRN		Servicios Aereos Corporativos
TRO		Tropic Airlines-Air Molokai
TRP		Maryland State Police
TRQ		Turdus Airways
TRR		Tramson Limited
TRS	FL	AirTran Airways
TRT		Trans Arabian Air Transport
TRU		Triangle Airline (Uganda)
TRW		Transwestern Airlines of Utah
TRY		Tristar Airlines
TRZ	T9	TransMeridian Airlines
TSA		Transair France
TSC	TS	Air Transat
TSD		TAF-Linhas Aereas
TSG		Trans-Air-Congo
TSH		Regional 1
TSJ	S5	Trast Aero
TSK		Trast Aero
TSL		Thai Aviation Services
TSM		Trans Sayegh Airport Services
TSN		Trans-Air Services
TSO	UN	Transaero Airlines
TSP		Transportes Aereos Inter
TSQ		airtransse
TSR		Trans Service Airlift
TSS		Tri-State Aero
TST		TRAST
TSU		Contract Air Cargo
TSV		Tropair Airservices
TSW		Transwings
TSX	T9	Thai Star Airlines
TSY		Tristar Air
TTA		TTA - Sociedade de Transporte e Trabalho Aereo
TTB		Aerolineas Turisticas del Caribe
TTC		Transteco
TTE		Avcenter
TTF		224th Flight Unit
TTH		Tarhan Tower Airlines
TTL	L1	Total Linhas Aéreas
TTM		Societe Tout Tranport Mauritanien
TTP		Triple O Aviation
TTR		Transportaciones Y Servicios Aereos
TTS		Transporte Aereo Tecnico Ejecutivo
TTW	IT	Tigerair Taiwan
TUA		Turkmenhovayollary
TUC		Turismo Aereo de Chile
TUD		Flight Alaska
TUI	X3	TUI fly Deutschland
TUK		Ocean Wings Commuter Service
TUL		Tulpar Air
TUM		Tyumenspecavia
TUN		Air Tungaru
TUO		Taxi Aereo Turistico
TUP		Aviastar-Tu
TUR		ATUR
TUS	M3	ABSA - Aerolinhas Brasileiras
TUX	UG	Tunisair Express
TUY	LD	Linea Turistica Aerotuy
TUZ		Tuna Aero
TVA		Trans America Airlines
TVF	TO	Transavia France
TVH		Trabajos Aereos Vascongados
TVI		Tiramavia
TVL		Travel Service
TVO		Transavio
TVR	T6	Tavrey Airlines
TVS	QS	Smartwings
TWA		Trans World Airlines
TWB	TW	T'way Air
TWE		Transwede Airways
TWF		247 Jet Ltd
TWJ		Twinjet Aircraft Sales
TWL		Tradewinds Aviation
TWM		Transairways
TWO		Twente Airlines
TWW		Trans Air Welwitchia
TXA		Texair Charter
TXB		Bell Helicopter Textron
TXC	AL	Transaviaexport
TXD		Aerotaxis del Noroeste
TXE		Transilvania Express
TXF		Aerotaxis Alfe
TXI		Aereotaxis
TXL		Taxi Aereo Cozatl
TXM		Taxi Aereo de Mexico
TXN		Texas National Airlines
TXO		Taxis Aereos de Sinaloa
TXR		Taxirey
TXS		Texas Airlines
TXT		Texas Air Charters
TXU		ATESA Aerotaxis Ecuatorianos
TXV		Puerto Vallarta Taxi Aereo
TXX		Austin Express
TXZ		Tex Star Air Freight
TYF		Tayflite
TYG		Trygg-Flyg
TYR	VO	Austrian Arrows
TYW		Tyrol Air Ambulance
TZA		Aero Tomza
TZE		Transporte Aereo Ernesto Saenz
TZK		Tajikstan
TZP	ZG	ZIPAIR
TZT		Air Zambezi
TZU		Servicios Aereos Tamazula
UAA		University Air Squadron
UAB		United Arabian Airlines
UAC		United Air Charters
UAD		University Air Squadron
UAE	EK	Emirates
UAF		United Arab Emirates Air Force
UAG		Afra Airlines
UAH		University Air Squadron
UAI		Union Africaine des Transports
UAJ		University Air Squadron
UAK		Kiev Aviation Plant
UAL	UA	United Airlines
UAR		Aerostar Airlines
UBA	UB	Myanma Airways
UCA	C5	CommutAir
UCC		Uganda Air Cargo
UCH		US Airports Air Charter
UCK		Air Division of the Eastern Kazakhstan Region
UCO		Ucoaviacion
UCR	DW	Aero-Charter Ukraine
UCS		United Carriers Systems
UDA		Psudiklat Perhubungan Udara/PLP
UDC	5D	DonbassAero
UDN		Dniproavia
UEA		United Eagle Airlines
UED		Air LA
UEJ		Jetcorp
UES		Ues-Avia Aircompany
UFA		State Flight Academy of Ukraine
UFS		UFS
UGA		Uganda Airlines
UGC		Urgemer Canarias
UGL		Inter-Island Air
UGN		Yuzhnaya Aircompany
UGP		Shar Ink
UHL		Ukrainian Helicopters
UHS		Ulyanovsk Higher Civil Aviation School
UIA	B7	Uni Airways
UJR		Universal Jet Rental de Mexico
UJT		Universal Jet Aviation
UKA		Buzzaway Limited
UKI		UK International Airlines
UKL		Ukraine Air Alliance
UKM	UF	UM Airlines
UKN		Ukraine Air Enterprise
UKP		United Kingdom Home Office
UKR	6U	Air Ukraine
UKS	6Z	Ukrainian Cargo Airways
UKU		Second Sverdlovsk Air Enterprise
UKW	5V	Lviv Airlines
ULS		Carroll Air Service
ULT		Ultrair
UMA		Lineas Aereas del Humaya
UMB		Air Umbria
UMK	2N	Yuzhmashavia
UMS		Unitemp-M
UNC		Uni-Fly
UND		Atuneros Unidos de California
UNF		Union Flights
UNJ		Universal Jet
UNR		Rivne Universal Avia
UNS		Unsped Paket Servisi
UNT		Servicios Aereos Universitarios
UNU		Unifly Servizi Aerei
UNY		Lund University School of Aviation
UPL		Ukrainian Pilot School
UPS	5X	UPS Airlines
URA		Aircompany Rosavia
URG	3N	Air Urga
URJ		Star Air
URN	3T	Turan Air
URP		ARP 410 Airlines
URR		Aurora Airlines
URV		Uraiavia
URY		Century Aviation
USB		Tusheti
USC		US Check Airlines
USF		USAfrica Airways
USH		US Helicopter
USJ		US Jet
USK		Skif-Air
USN		Smarkand Aero Servise
UST		Austro Aereo
USX		US Express
UTA	UT	UTair Aviation
UTG		UTAGE
UTM		TAPC Aviatrans Aircompany
